id,avg_precip_24h_early,avg_precip_12h_early,avg_precip_current
6378,0.311464071,0.311464071,17.36076903
6382,0,0,0
6388,6.015223071,6.015223071,38.71325159
6389,0,0,5.980379641
6390,0,0,3.157595813
6394,15.47387195,15.47387195,16.52317452
6395,11.33076656,11.33076656,54.86378098
6396,11.33076656,11.33076656,54.86378098
6398,17.3297596,17.3297596,12.71782935
6399,8.315177441,1.060288072,1.060288072
6405,22.59116077,0,0
6406,0,0,0
6407,0,0,1.483487621
6408,0,1.831981339,1.831981339
6409,0,0,16.39360952
6410,86.4268322,86.4268322,0
6416,0.032840199,0.117500804,0.117500804
6419,28.64906693,28.64906693,0.858332127
6420,0.075443584,0.075443584,64.89936924
6421,0.074232757,0.074232757,0.753325546
6422,0,0,4.630869685
6423,15.20520139,15.20520139,0
6428,5.090098798,3.360667795,3.360667795
6430,6.997947335,6.997947335,0.59099853
6433,2.671014816,2.671014816,0
6442,4.822675109,0,0
6446,0.295391329,0.88523367,0.88523367
6447,0,0,0.549456509
6448,0.375193011,0.047764305,0.047764305
6449,0.006045054,0.006045054,0
6456,0.090396676,17.54326057,17.54326057
6457,0,0,0
6464,0,0,0.000372249
6466,10.12924576,10.12924576,0
6467,28.17631435,28.17631435,41.10477257
6468,3.071647793,7.291610241,7.291610241
6469,3.071647793,7.291610241,7.291610241
6470,2.454755574,1.247155368,1.247155368
6471,4.592133567,8.481144696,8.481144696
6472,28.4399991,40.32000065,40.32000065
6474,35.98176479,35.98176479,70.15928078
6475,35.98176479,35.98176479,70.15928078
6476,37.91664028,37.91664028,63.87800026
6477,37.91664028,37.91664028,63.87800026
6478,37.91664028,37.91664028,63.87800026
6481,0.244467132,0.244467132,4.216529667
6482,0.244467132,4.216529667,4.216529667
6483,0.244467132,4.216529667,4.216529667
6491,0.510147452,0.510147452,49.90693665
6492,5.01702863,5.01702863,0.002399364
6493,9.400000095,9.400000095,1.319999695
6494,5.01702863,5.01702863,0.002399364
6495,45.82688141,45.82688141,43.91534138
6496,2.323884659,2.323884659,2.251077246
6497,2.323884659,2.323884659,2.251077246
6498,2.323884659,2.323884659,2.251077246
6499,2.323884659,2.323884659,2.251077246
6500,2.323884659,2.323884659,2.251077246
6501,2.323884659,2.323884659,2.251077246
6502,2.323884659,2.323884659,2.251077246
6506,2.289572433,1.18856585,1.18856585
6507,15.50551367,0.231512334,0.231512334
6508,5.155780435,3.857881129,3.857881129
6509,0.368992738,0.956043827,0.956043827
6533,2.597116649,2.597116649,6.793548048
6535,3.658773124,3.658773124,0.291256883
6536,0,11.44104372,11.44104372
6540,0,0.150572954,0.150572954
6541,0.128685474,0.035777722,0.035777722
6542,0,11.13502932,11.13502932
6547,20.44567537,10.69935369,10.69935369
6548,2.902560234,2.902560234,2.625245154
6559,0.056195132,0.056195132,0
6560,15.28222096,15.28222096,0.072833727
6561,4.425581694,4.425581694,0.829298139
6574,0,9.557826638,9.557826638
6575,0,9.557826638,9.557826638
6576,0,9.557826638,9.557826638
6577,3.11535655,3.11535655,32.98924065
6578,31.42086458,31.42086458,0.157919986
6581,0,0,0
6582,0,0,0.008570938
6584,0.157919986,0.157919986,0
6585,0.041777636,0.041777636,18.49146056
6588,7.720000029,10.56000018,10.56000018
6589,0,0,2.453832865
6606,4.199999809,4.199999809,0
6607,0,0,0
6609,4.199999809,0,0
6617,0,0,0
6622,9.034448385,9.034448385,11.40222573
6626,4.718786478,31.5362978,31.5362978
6627,31.5362978,31.5362978,27.53111362
6628,4.718786478,31.5362978,31.5362978
6629,31.5362978,31.5362978,27.53111362
6632,28.35804319,28.35804319,30.19963789
6633,29.42638111,29.42638111,35.19530916
6634,28.35804319,28.35804319,30.19963789
6635,31.5362978,31.5362978,27.53111362
6636,31.5362978,31.5362978,27.53111362
6637,25.54149675,25.54149675,13.4431504
6638,27.53111362,27.53111362,13.29882705
6647,31.5362978,31.5362978,27.53111362
6648,20.64050841,20.64050841,17.35735619
6649,31.5362978,31.5362978,27.53111362
6653,20.64050841,20.64050841,17.35735619
6654,31.5362978,31.5362978,27.53111362
6655,0.921401635,0.921401635,0
6663,0.366152063,0.366152063,2.534510061
6716,2.830069348,2.830069348,5.01702863
6721,1,1,28.06193304
6728,32.52106953,32.52106953,0
6731,0,0,0
6738,0,0,0
6742,0.434302227,0.434302227,29.5932889
6744,23.36641288,23.36641288,20.8311758
6745,16.45773375,16.45773375,26.2712245
6746,27.48902464,27.48902464,28.06828976
6748,23.36641288,23.36641288,20.8311758
6749,20.8311758,19.55956817,19.55956817
6750,20.8311758,20.8311758,19.55956817
6751,19.20423222,19.20423222,23.26631117
6754,9.702666953,9.702666953,5.924617767
6759,2.345735809,2.345735809,0.01230813
6765,6.098054886,6.098054886,0.364925273
6767,2.520447791,2.520447791,9.280272722
6768,4.211491466,4.211491466,12.65787864
6769,2.053101838,2.053101838,1.98234719
6770,14.10669422,0.680570841,0.680570841
6778,0.071722871,0.071722871,8.059773922
6787,0,0,15.41764212
6791,0,0,26.54622602
6796,0,68.69430828,68.69430828
6801,21.80371141,21.80371141,0.082868047
6808,0,0,0
6809,0.743627962,0.743627962,0
6811,0.279816695,0.279816695,8.213724136
6813,0.06771607,0,0
6814,1.012427203,0,0
6815,2.552240789,2.552240789,3.014244616
6816,2.552240789,2.552240789,3.014244616
6817,9.218947709,9.218947709,46.5527091
6818,0.377858698,0.377858698,7.715616137
6819,0.377858698,0.377858698,7.715616137
6820,0,2.896208987,2.896208987
6821,12.95108896,12.95108896,9.218947709
6822,12.95108896,12.95108896,9.218947709
6823,12.95108896,9.218947709,9.218947709
6824,2.552240789,2.552240789,3.014244616
6825,0,2.552240789,2.552240789
6831,9.939568818,9.939568818,6.152336121
6832,7.715616137,28.41079384,28.41079384
6833,2.552240789,2.552240789,3.014244616
6834,7.715616137,7.715616137,28.41079384
6835,0.813525081,17.29665056,17.29665056
6836,3.014244616,3.014244616,19.88337761
6837,6.572619319,47.0555315,47.0555315
6838,0.270172745,9.939568818,9.939568818
6843,0,0,9.935856439
6844,0,0,9.935856439
6845,6.152336121,0,0
6848,0.377858698,7.715616137,7.715616137
6850,5.684293553,6.683628619,6.683628619
6853,1.204926968,1.840807265,1.840807265
6854,0.063351683,5.235623658,5.235623658
6855,0,14.38274598,14.38274598
6857,0.198634297,0.308986753,0.308986753
6858,3.454452515,3.454452515,12.82967949
6859,0.152872287,0.152872287,0
6860,12.61275268,0.737842679,0.737842679
6861,12.61275268,0.737842679,0.737842679
6862,0,0,0
6864,13.07022309,13.07022309,17.7530396
6866,17.5556047,17.5556047,24.86134052
6869,19.89895487,19.89895487,26.89295435
6870,26.89295435,0.324773192,0.324773192
6875,7.345502496,0,0
6878,26.89295435,0.324773192,0.324773192
6879,0,0,0.101028297
6884,26.89295435,26.89295435,0.324773192
6885,19.89895487,26.89295435,26.89295435
6886,3.639046609,3.639046609,0
6888,0.62112084,0.62112084,0
6903,28.41079384,28.41079384,2.384562016
6904,0,2.272627056,2.272627056
6911,29.89905834,10.08180559,10.08180559
6912,0.257619321,0.106783562,0.106783562
6915,6.123148441,6.123148441,7.185100079
6918,0,0,0.081070083
6919,3.103898108,3.103898108,2.539209872
6920,0.631413251,0.631413251,0.290218562
6921,5.380523086,5.380523086,0.823198244
6927,0.054086104,0.054086104,3.157990992
6940,7.528403521,7.528403521,3.23124592
6951,4.024524491,4.024524491,33.94048405
6952,35.98312283,35.98312283,13.21849811
6953,3.666796446,3.666796446,4.513883892
6954,29.05045748,29.05045748,34.009444
6955,0.065454841,0.065454841,3.714243382
6956,1.228542536,1.228542536,8.488840461
6957,7.758032084,7.758032084,4.74554193
6958,0.059443917,12.56713033,12.56713033
6959,0,0.051946721,0.051946721
6960,7.984385818,7.984385818,6.614417699
6961,0,0,0.483873373
6987,0.114396654,21.62974215,21.62974215
6991,0,14.29603434,14.29603434
6992,1.662067041,1.662067041,0.325991326
6994,14.00290084,14.00290084,0.329850238
6995,0.133347492,0.133347492,3.297191024
6996,0,0.037699293,0.037699293
7008,4.170690842,4.170690842,13.77954419
7009,0,0,13.24717855
7014,0,0,0
7017,21.60902834,21.60902834,31.16844082
7019,0,0,0
7024,5.957951307,5.940570533,5.940570533
7025,16.41069174,16.41069174,14.71389914
7030,0,0,0
7041,0.521613196,3.264671743,3.264671743
7042,0.90016336,0.90016336,3.175213814
7046,1.27673322,1.27673322,4.476316452
7047,3.187582195,3.187582195,0
7048,0,0,0.004836173
7049,4.721206546,4.721206546,0.789788701
7051,0,0,41.23797417
7052,0,0,41.23797417
7053,0,0,41.23797417
7054,0.403568201,0.403568201,0.086348355
7060,2.78378436,2.78378436,0.515434332
7064,29.32412601,29.32412601,41.61782789
7065,0,0,0
7078,7.615558743,7.615558743,5.303932518
7080,3.525337815,17.45126486,17.45126486
7082,14.43577266,14.43577266,5.273031622
7085,5.818103433,5.818103433,2.832980733
7088,1.318511806,2.255366087,2.255366087
7114,3.903155547,5.902886868,5.902886868
7115,4.276432857,4.276432857,4.450561494
7120,0.042012595,0.042012595,0
7122,0,0,0
7124,0,0,6.495933533
7128,0.202703161,0.202703161,0.569552049
7129,15.24337602,15.24337602,0.066144975
7130,0,0,0.191128135
7132,1.634313256,1.634313256,0
7135,0,0,0
7136,4.508490354,4.508490354,0
7142,0.304338883,0.304338883,1.53625229
7143,0,1.73665683,1.73665683
7144,0,1.73665683,1.73665683
7145,0,0,5.544479817
7146,0,0,2.542351766
7147,0,0,3.589995638
7149,0,0,1.73665683
7150,0,0,3.589995638
7151,33.5775404,33.5775404,0
7152,35.96718597,35.96718597,42.92494106
7153,31.05869675,31.05869675,32.49540615
7154,39.2232132,39.2232132,31.17412281
7162,0.279569536,0.279569536,0.464459151
7163,0.751936935,0.672487103,0.672487103
7164,0,0,0.086373538
7165,27.55218029,27.36248636,27.36248636
7166,0,0,0.086373538
7181,0.35944344,0.35944344,40.71682358
7182,2.76593788,31.85486197,31.85486197
7183,0.35944344,0.35944344,40.71682358
7187,0.147585601,0.147585601,5.016875505
7193,0.881253826,0.881253826,8.404887557
7197,0,4.220811963,4.220811963
7199,18.82352304,18.82352304,33.98310614
7200,10.49885136,10.49885136,48.78825188
7201,14.68847644,14.68847644,26.42962885
7216,0.881253826,0.881253826,8.404887557
7217,0.881253826,0.881253826,8.404887557
7218,0.493839145,0.493839145,6.992942885
7219,19.35399771,19.35399771,40.84742069
7228,3.457657814,3.457657814,0.47599048
7229,3.877718836,3.877718836,0.473876203
7230,3.877718836,3.877718836,0.473876203
7231,3.877718836,3.877718836,0.473876203
7232,3.877718836,3.877718836,0.473876203
7233,4.451720059,4.451720059,1.220990241
7235,8.871333539,24.36117792,24.36117792
7236,0,2.510237478,2.510237478
7237,0.147348788,0.147348788,0.204510152
7240,0,2.027175643,2.027175643
7250,3.263319075,2.031531274,2.031531274
7252,2.516390383,2.516390383,0.982775651
7254,0.12269536,1.030632696,1.030632696
7255,0,0,0.890036367
7257,2.977847263,2.977847263,2.012010641
7271,0,0,0
7272,0,0,0
7290,4.890119612,1.177454412,1.177454412
7291,4.890119612,4.890119612,1.177454412
7322,1.484766722,0,0
7327,0.169983067,0.169983067,0
7337,10.92512035,10.92512035,2.857610345
7340,0.441835642,0.441835642,1.464449793
7344,0.310729098,0.310729098,1.515462553
7348,3.955552191,3.955552191,0.807480118
7353,3.754933283,3.754933283,0.270986445
7368,0.096458467,0,0
7381,17.76556015,17.76556015,20.34834051
7382,0.516867578,0.516867578,0
7392,0,0,0
7393,0,0.011129469,0.011129469
7394,6.875967264,6.875967264,0
7399,5.429224193,5.429224193,0
7404,0.922644973,0.922644973,1.633306265
7405,8.470325828,8.470325828,0
7407,0,7.106215417,7.106215417
7519,2.385577381,2.385577381,21.62528563
7520,0,7.325375319,7.325375319
7521,7.03429985,7.03429985,0.998390719
7522,2.258490799,2.258490799,17.87157774
7523,8.529836774,7.117844939,7.117844939
7524,0.032626265,13.145818,13.145818
7525,7.10732913,7.10732913,4.741519451
7527,3.526219979,3.526219979,0.394901674
7528,2.252008092,2.252008092,15.32208586
7529,0,0,2.246049449
7530,0,2.246049449,2.246049449
7531,0,0,1.6561196
7532,0,0,0
7533,0,0,0
7534,2.690762579,2.690762579,2.821164608
7535,0,0,0
7536,2.484300852,8.758304,8.758304
7537,13.145818,13.145818,0
7538,1.767538697,1.767538697,0.115483279
7539,0,0,2.385577381
7540,0,0,0
7541,1.823014677,1.823014677,9.928130627
7543,8.529836774,8.529836774,7.117844939
7547,0,0,0
7548,20.84200954,20.84200954,35.78416491
7549,0,0,0
7550,11.31738114,0.449936271,0.449936271
7551,4.889459968,4.889459968,8.106341481
7555,20.63709903,20.63709903,66.74072266
7556,14.66074198,14.66074198,78.65775681
7557,7.119403362,0,0
7559,12.55116808,2.624108412,2.624108412
7560,0,0,0
7561,6.112582594,6.112582594,1.567300677
7562,14.22431278,8.600785851,8.600785851
7563,0.308794592,0.308794592,5.058622658
7564,62.91203785,1.980072409,1.980072409
7566,0.258136749,0.258136749,10.0532918
7567,0,0,0
7568,10.6844241,10.6844241,0.126007722
7569,71.87112808,71.87112808,5.182302833
7570,14.66074198,78.65775681,78.65775681
7571,10.6844241,10.6844241,0.126007722
7572,1.029266238,1.029266238,6.205606639
7573,0,0,0
7574,1.967578173,1.967578173,0
7575,6.494464159,6.494464159,0
7579,0,0.626777479,0.626777479
7581,0.40998381,0.035890058,0.035890058
7582,0,0,0
7583,15.40874028,15.40874028,0
7584,3.172768034,3.172768034,5.479529701
7585,3.982374549,3.982374549,0
7588,0,0,0
7593,0.033103447,0.033103447,10.71691775
7605,0,0,0
7607,0.621447476,0.621447476,0.010144161
7608,8.478362951,0.606940595,0.606940595
7611,0,0,0.081345595
7612,0,0,0.148244455
7619,3.570768207,3.570768207,7.940597057
7629,3.953154683,3.953154683,0.611741275
7630,0.119510414,0.106142323,0.106142323
7631,1.327496212,1.327496212,5.818835616
7638,0,0,0
7640,0,0,0
7654,0.444659561,0.444659561,0.123191394
7656,11.43942833,11.43942833,12.78174043
7657,4.751951575,4.751951575,2.869461179
7658,0,0,0
7659,2.548274398,12.276757,12.276757
7662,0.260409027,0.260409027,2.193571791
7663,2.548274398,12.276757,12.276757
7671,13.16667557,13.16667557,13.10496318
7672,35.9181118,19.4864943,19.4864943
7674,18.60337734,18.60337734,2.634875
7683,3.747879453,3.747879453,0.751796134
7708,0,0,0
7709,20.16909385,20.16909385,0.58878091
7710,8.536467314,0.431650832,0.431650832
7711,0,0.093845129,0.093845129
7712,0.580157697,0.580157697,3.300727189
7713,2.007602453,0.010348616,0.010348616
7729,0,0.606332406,0.606332406
7730,0,0,0
7731,0.022473902,0.022473902,0.086486377
7735,23.71084332,23.71084332,0.022262489
7737,3.505859673,3.505859673,0.319428844
7738,0,3.961129546,3.961129546
7739,0.084369222,0.084369222,0.015236038
7740,5.742385387,5.742385387,1.619797513
7741,1.251060814,0.331839788,0.331839788
7743,0.013723583,0.013723583,0.048312556
7744,0.662170891,0.662170891,0
7749,0,0,0.016326101
7751,0.182209838,0.182209838,1.952185541
7752,0.182209838,0.182209838,1.952185541
7753,15.54774761,15.54774761,12.60809422
7754,13.81668067,13.81668067,12.49770832
7755,11.25470686,11.25470686,19.52903843
7756,12.65780592,12.65780592,28.0678277
7757,19.50052166,24.37710381,24.37710381
7758,17.76556015,17.76556015,20.34834051
7759,24.17846012,24.17846012,21.45832729
7760,24.37710381,33.89224958,33.89224958
7761,48.56445694,48.56445694,14.22692394
7762,34.09469748,14.52556014,14.52556014
7763,7.293628365,7.293628365,27.14309788
7764,7.293628365,7.293628365,27.14309788
7765,0.010500163,0.010500163,0
7766,0,0,0
7768,0,0,0
7769,0.997640945,1.273789167,1.273789167
7771,0,0,0
7772,0,0,0
7773,0,0,1.623183601
7777,4.974177659,4.974177659,13.0260582
7781,27.00600767,27.00600767,19.83631802
7782,0,0,0
7783,0,0,0
7784,0,0,0
7785,0.294752393,0.294752393,0.258429863
7786,0.294752393,0.294752393,0.258429863
7787,5.7604146,0.101611696,0.101611696
7788,4.734187901,4.734187901,0.432960466
7789,0,25.15462351,25.15462351
7791,1.808648825,0,0
7792,0,0,0
7793,25.71967745,2.717091858,2.717091858
7794,6.200119674,9.067256033,9.067256033
7795,0,0,0.02850576
7796,1.973050803,1.973050803,0.451787803
7797,0,17.87483716,17.87483716
7798,18.46559668,5.767071605,5.767071605
7799,2.478623033,23.39578152,23.39578152
7800,18.45158648,10.0156737,10.0156737
7801,60.17658997,60.17658997,35.50290108
7802,10.42077231,10.42077231,14.69613695
7803,24.48000002,24.48000002,29.87999964
7804,24.48000002,24.48000002,29.87999964
7805,24.48000002,24.48000002,29.87999964
7806,24.48000002,24.48000002,29.87999964
7807,24.48000002,24.48000002,29.87999964
7808,1.839109138,1.839109138,0
7809,27.31667614,27.31667614,21.43834782
7810,27.31667614,27.31667614,21.43834782
7811,27.31667614,27.31667614,21.43834782
7812,46.81852818,46.81852818,41.34400749
7813,46.81852818,46.81852818,41.34400749
7814,46.81852818,46.81852818,41.34400749
7815,51.04172516,51.04172516,39.06969261
7816,51.04172516,51.04172516,39.06969261
7817,51.04172516,51.04172516,39.06969261
7818,51.04172516,51.04172516,39.06969261
7819,51.04172516,51.04172516,39.06969261
7820,51.04172516,51.04172516,39.06969261
7821,20.56801128,20.56801128,22.58099985
7822,20.56801128,20.56801128,22.58099985
7823,20.56801128,20.56801128,22.58099985
7824,20.56801128,20.56801128,22.58099985
7825,0,0,0
7826,0,0,9.437681437
7827,0,0,9.437681437
7828,0,0,9.437681437
7829,0,0,9.437681437
7830,3.887846231,3.887846231,0
7831,3.887846231,3.887846231,0
7832,0,0,0
7833,3.328787267,3.328787267,0
7834,1.047992527,1.095956799,1.095956799
7835,0,0,0
7843,0,0,2.62211889
7844,43.76152706,43.76152706,4.532642245
7845,43.76152706,43.76152706,4.532642245
7847,1.397797823,1.397797823,17.39069223
7850,15.49780178,15.49780178,31.14319134
7851,0,0,0
7852,8.050227642,8.050227642,18.45158648
7854,0.423286845,0.423286845,31.18871975
7855,0.423286845,0.423286845,31.18871975
7856,16.30680776,16.30680776,11.3432529
7858,25.56608295,25.56608295,35.47201967
7859,1.177159786,1.177159786,12.8892467
7862,0,17.55523872,17.55523872
7865,30.20116568,30.20116568,33.0812645
7868,15.85405493,15.85405493,6.131726086
7872,14.48442793,14.48442793,2.280000329
7873,6.164786786,6.164786786,6.296988368
7874,2.182028815,2.182028815,0
7877,22.6746645,22.6746645,34.09663916
7878,0.996192783,0.996192783,8.03065908
7880,30.59999943,30.59999943,13.31999922
7883,0.352831498,0.352831498,0.091823108
7885,0.140003011,0.140003011,14.34457695
7886,0,0,0
7889,0.004379525,0.001098291,0.001098291
7890,3.84638831,4.161830008,4.161830008
7895,0.06079964,0.06079964,0
7899,18.56670904,18.56670904,0
7903,10.17725039,10.17725039,0
7904,3.553338706,3.553338706,7.10991323
7909,0,0,0
7912,5.957587123,5.957587123,4.466597199
7914,8.110175967,8.110175967,0.421961527
7919,0,0,0
7921,0.333248764,0.333248764,0
7925,22.85798407,22.85798407,21.60750812
7926,0,0,0
7928,0.479450535,1.200403377,1.200403377
7929,4.392953515,4.392953515,3.458991289
7952,0,0,0
7953,0,0,0
7954,5.710592389,0.119999886,0.119999886
7955,16.61671114,0,0
7957,0,1.040898532,1.040898532
7962,2.182028815,2.182028815,0
7965,0.093133099,0.093133099,12.9613378
7966,4.339068979,4.339068979,0.203164175
7967,7.719695687,1.948263049,1.948263049
7968,10.30040777,10.30040777,4.430000991
7973,22.15920782,0.681854606,0.681854606
7974,9.092319965,4.981932998,4.981932998
7975,24.4687748,0.06344831,0.06344831
7976,35.49890327,35.49890327,0
7977,1.890884399,24.4687748,24.4687748
7978,3.788488626,32.46026325,32.46026325
7979,26.84270716,8.827075481,8.827075481
7980,0.713096052,5.543317288,5.543317288
7981,0.713096052,5.543317288,5.543317288
7982,1.41003719,1.41003719,8.034616351
7983,4.990063906,0.835345,0.835345
7984,11.99879146,11.99879146,0.610039935
7985,1.252695709,1.252695709,9.746052504
7986,18.50746131,2.590581149,2.590581149
7987,15.65567613,7.258907378,7.258907378
7988,8.45579648,8.45579648,15.37277126
7989,6.561113238,6.561113238,8.606614351
7990,1.022784859,12.40538836,12.40538836
7991,0,0,13.86019301
7992,0,8.846793294,8.846793294
7993,0.076623142,12.55762362,12.55762362
7995,0,0,0
7996,0,0,0
7998,18.64581418,18.48934841,18.48934841
7999,2.476909272,18.84888768,18.84888768
8000,0,7.033704668,7.033704668
8001,12.41770983,12.41770983,0
8002,11.67029262,12.41770983,12.41770983
8003,17.09514213,17.09514213,9.809947014
8005,10.57576597,26.33793354,26.33793354
8006,10.57576597,26.33793354,26.33793354
8007,4.53993392,6.279912859,6.279912859
8008,12.90148044,10.57576597,10.57576597
8009,9.876261592,11.46334529,11.46334529
8010,5.08731842,5.08731842,9.655238152
8011,7.115630507,7.115630507,9.240655422
8013,30.56812477,30.56812477,7.115630507
8014,30.56812477,30.56812477,7.115630507
8015,8.79231298,29.71702528,29.71702528
8016,14.25940132,32.74094677,32.74094677
8017,14.25940132,14.25940132,32.74094677
8018,6.352844715,9.980695248,9.980695248
8019,5.713234484,5.713234484,6.493381441
8020,5.713234484,5.713234484,6.493381441
8021,17.74560452,17.74560452,19.53094196
8023,0,0.30738762,0.30738762
8024,0,0.30738762,0.30738762
8025,1.19E-07,3.480000377,3.480000377
8026,0.102462679,0.430091679,0.430091679
8027,9.270971298,1.19E-07,1.19E-07
8028,38.73466492,9.270971298,9.270971298
8029,29.49825811,5.418168187,5.418168187
8030,27.14309788,27.14309788,4.265823275
8031,22.2135005,22.2135005,1.822462589
8033,8.661529064,38.73466492,38.73466492
8034,7.293628365,27.14309788,27.14309788
8035,3.154899448,11.82738376,11.82738376
8036,5.493771702,5.493771702,22.2135005
8037,5.493771702,5.493771702,22.2135005
8038,5.493771702,5.493771702,22.2135005
8039,9.06430769,9.06430769,26.53287935
8041,0,0,5.493771702
8042,0,0,5.493771702
8043,0,0,5.493771702
8044,0,0,1.062462717
8045,0,0,5.493771702
8046,2.028391406,0,0
8048,2.028391406,0,0
8049,43.76152706,4.532642245,4.532642245
8050,32.29225349,11.26929402,11.26929402
8051,43.76152706,43.76152706,4.532642245
8052,32.29225349,32.29225349,11.26929402
8053,43.76152706,43.76152706,4.532642245
8054,4.07685703,21.7604897,21.7604897
8055,3.351308942,32.29225349,32.29225349
8056,7.273508668,21.24913597,21.24913597
8057,9.916677713,43.76152706,43.76152706
8059,9.916677713,43.76152706,43.76152706
8061,3.351308942,32.29225349,32.29225349
8062,3.351308942,32.29225349,32.29225349
8064,9.916677713,43.76152706,43.76152706
8065,1.397797823,24.62080073,24.62080073
8066,6.823376298,22.79255176,22.79255176
8067,0.703376532,0.703376532,19.60442424
8068,35.66885185,18.43175101,18.43175101
8069,19.20000005,19.20000005,14.03999972
8070,23.72979832,23.72979832,14.30344105
8071,13.58110857,13.58110857,18.93197608
8072,19.20000005,19.20000005,14.03999972
8073,0,25.17038822,25.17038822
8074,0.30738762,31.71763325,31.71763325
8075,0.114195667,0.114195667,22.58849287
8076,16.59736133,0.30738762,0.30738762
8077,14.46282387,0.114195667,0.114195667
8079,21.35666966,21.35666966,0.114195667
8080,14.38130248,14.38130248,0.30738762
8081,14.52556014,16.30052638,16.30052638
8082,14.22692394,14.38130248,14.38130248
8083,0,0,0.44387937
8084,12.00864625,16.59736133,16.59736133
8085,14.11240292,8.203950524,8.203950524
8087,48.56445694,14.22692394,14.22692394
8088,34.09469748,14.52556014,14.52556014
8089,49.2215786,49.2215786,13.18154466
8090,12.07274222,12.07274222,2.898673147
8091,48.56445694,48.56445694,14.22692394
8092,48.56445694,48.56445694,14.22692394
8093,49.2215786,49.2215786,13.18154466
8094,18.63478374,48.56445694,48.56445694
8095,18.63478374,48.56445694,48.56445694
8097,20.34834051,34.09469748,34.09469748
8099,18.63478374,48.56445694,48.56445694
8100,13.13324571,13.13324571,0.062170301
8101,25.56608295,35.47201967,35.47201967
8102,25.56608295,35.47201967,35.47201967
8103,18.63478374,48.56445694,48.56445694
8104,18.63478374,48.56445694,48.56445694
8105,18.63478374,48.56445694,48.56445694
8106,18.63478374,48.56445694,48.56445694
8108,18.63478374,48.56445694,48.56445694
8109,17.31919146,46.14890671,46.14890671
8110,25.27439404,49.2215786,49.2215786
8111,59.39033222,59.39033222,20.05486655
8112,20.34834051,34.09469748,34.09469748
8114,9.085738778,9.085738778,9.041906595
8115,17.59890866,17.59890866,17.68444324
8119,0,0,0
8120,2.43300003,2.43300003,59.39033222
8121,0,0,0
8123,0.715089262,7.044395447,7.044395447
8125,0.715089262,0.715089262,7.044395447
8126,25.27439404,49.2215786,49.2215786
8127,18.63478374,48.56445694,48.56445694
8128,18.63478374,48.56445694,48.56445694
8129,18.63478374,48.56445694,48.56445694
8130,18.63478374,18.63478374,48.56445694
8131,27.03345942,27.03345942,8.786569953
8132,14.05365276,14.05365276,30.33808851
8133,32.546206,18.63478374,18.63478374
8134,16.98067343,15.40519381,15.40519381
8135,16.98067343,15.40519381,15.40519381
8136,17.76556015,20.34834051,20.34834051
8137,17.76556015,20.34834051,20.34834051
8138,32.546206,18.63478374,18.63478374
8139,32.546206,18.63478374,18.63478374
8140,32.546206,32.546206,18.63478374
8141,39.18186617,39.18186617,42.88797855
8142,27.43965387,6.489999622,6.489999622
8143,7.293023705,7.293023705,2.705296636
8144,0,0,0
8145,12.87747979,12.87747979,0
8146,5.314011812,5.314011812,13.82439017
8147,1.123817861,1.123817861,15.53435695
8148,33.912745,33.912745,8.965994835
8149,33.912745,33.912745,8.965994835
8150,33.912745,33.912745,8.965994835
8151,13.18195605,33.912745,33.912745
8152,13.18195605,13.18195605,33.912745
8153,8.496897519,8.496897519,17.81519532
8154,25.43525553,17.76393414,17.76393414
8155,17.3416667,25.43525553,25.43525553
8156,0,3.269508332,3.269508332
8157,3.352803588,2.20732528,2.20732528
8158,11.04869509,11.04869509,1.846623018
8159,0.627032202,0.627032202,1.518272281
8160,14.05776465,14.05776465,0.903407276
8161,10.57877779,14.05776465,14.05776465
8162,15.52104878,18.34385586,18.34385586
8164,15.52104878,15.52104878,18.34385586
8165,0,0,0
8166,1.130800337,0.113796676,0.113796676
8167,5.957587123,5.957587123,4.466597199
8168,0,0,0
8169,0,0,0
8170,0,0,0
8171,0.08415886,0.08415886,0.308268392
8172,1.407102555,3.377308965,3.377308965
8173,1.652806669,1.393143266,1.393143266
8174,3.262688458,1.99955833,1.99955833
8175,1.12737629,0.106945567,0.106945567
8176,0,0.067203354,0.067203354
8177,2.982832491,5.199068427,5.199068427
8178,2.982832491,5.199068427,5.199068427
8179,0,0,0.387792096
8180,1.596127391,0.641496792,0.641496792
8181,13.30842113,13.30842113,9.835726023
8182,0,0.07627254,0.07627254
8183,0.079412013,18.0470984,18.0470984
8184,11.99748588,11.99748588,7.846221656
8185,0,2.272627056,2.272627056
8186,20.87269831,25.66245079,25.66245079
8187,15.15823007,15.15823007,24.50084925
8188,0,0,0
8189,1.888707399,6.170335054,6.170335054
8190,0,0,0
8191,5.79804647,5.79804647,0
8192,13.19715416,0,0
8193,15.35638452,8.908774137,8.908774137
8194,11.6168313,5.254174501,5.254174501
8195,17.29397035,10.94472706,10.94472706
8196,7.888648987,7.888648987,9.373476386
8197,11.94313741,11.94313741,9.062911987
8198,22.0259757,22.0259757,17.29397035
8199,20.70363355,17.79091835,17.79091835
8200,20.70363355,17.79091835,17.79091835
8201,17.46737456,17.46737456,18.12006426
8202,15.31187129,15.31187129,22.0259757
8203,24.15879631,24.15879631,12.28001356
8204,24.15879631,24.15879631,12.28001356
8205,20.70363355,20.70363355,17.79091835
8206,24.15879631,24.15879631,12.28001356
